source,title,description,url,publishedAt,text,sentiment_label,sentiment_score
Pypi.org,awslabs.amazon-qbusiness-anonymous-mcp-server 0.0.6,An AWS Labs Model Context Protocol (MCP) server for Amazon Q Business anonymous mode application.,https://pypi.org/project/awslabs-amazon-qbusiness-anonymous-mcp-server/0.0.6/,2025-10-13 20:41:14+00:00,awslabs.amazon-qbusiness-anonymous-mcp-server 0.0.6. An AWS Labs Model Context Protocol (MCP) server for Amazon Q Business anonymous mode application.,Neutral,0.9998936653137207
Pypi.org,awslabs.amazon-rekognition-mcp-server 0.0.8,An AWS Labs Model Context Protocol (MCP) server for Amazon Rekognition,https://pypi.org/project/awslabs-amazon-rekognition-mcp-server/0.0.8/,2025-10-13 20:41:13+00:00,awslabs.amazon-rekognition-mcp-server 0.0.8. An AWS Labs Model Context Protocol (MCP) server for Amazon Rekognition,Neutral,0.9999977350234985
Pypi.org,awslabs.amazon-bedrock-agentcore-mcp-server 0.0.3,Model Context Protocol (MCP) server for Amazon Bedrock AgentCore services,https://pypi.org/project/awslabs-amazon-bedrock-agentcore-mcp-server/0.0.3/,2025-10-13 20:41:10+00:00,awslabs.amazon-bedrock-agentcore-mcp-server 0.0.3. Model Context Protocol (MCP) server for Amazon Bedrock AgentCore services,Neutral,0.9999948740005493
Pypi.org,awslabs.amazon-neptune-mcp-server 1.0.6,"An Amazon Neptune MCP server that allows for fetching status, schema, and querying using openCypher, Gremlin, and SPARQL for Neptune Database and openCypher for Neptune Analytics.",https://pypi.org/project/awslabs-amazon-neptune-mcp-server/1.0.6/,2025-10-13 20:41:09+00:00,"awslabs.amazon-neptune-mcp-server 1.0.6. An Amazon Neptune MCP server that allows for fetching status, schema, and querying using openCypher, Gremlin, and SPARQL for Neptune Database and openCypher for Neptune Analytics.",Neutral,0.9994109869003296
Queenbeetoday.com,"Glad Round Disposable Paper Bowls, Pink Flowers, 300 ct – $13.15, just 4 cents ea","Amazon has the Glad Round Disposable Paper Bowls, Pink Flower Design – Heavy Duty, Soak Proof, Cut-Resistant, Microwavable Bowl for All Foods & Daily Use, 16 Oz, 50 Count – 6 Pack on sale for $19.73 with subscribe and save (5+ orders/mo, 15% off). Plus clip t…",https://queenbeetoday.com/glad-round-disposable-paper-bowls-pink-flowers-300-ct/,2025-10-13 20:40:53+00:00,"Glad Round Disposable Paper Bowls, Pink Flowers, 300 ct – $13.15, just 4 cents ea. Amazon has the Glad Round Disposable Paper Bowls, Pink Flower Design – Heavy Duty, Soak Proof, Cut-Resistant, Microwavable Bowl for All Foods & Daily Use, 16 Oz, 50 Count – 6 Pack on sale for $19.73 with subscribe and save (5+ orders/mo, 15% off). Plus clip t…",Neutral,0.9999885559082031
Dealnews.com,Double Pro Week Video Game Deals at GameStop: Up to 87% off + free shipping,"Members get extra discounts in this sale selection, bringing total di.fscounts up to 87% off. We've pictured the Ghost of Tsushima Director's Cut for PlayStation 5 for $27 for members ($43 off). Membership costs $25 per year. Shop Now at GameStop",https://www.dealnews.com/Double-Pro-Week-Video-Game-Deals-at-Game-Stop-Up-to-87-off-free-shipping/21775766.html,2025-10-13 20:39:45+00:00,"Double Pro Week Video Game Deals at GameStop: Up to 87% off + free shipping. Members get extra discounts in this sale selection, bringing total di.fscounts up to 87% off. We've pictured the Ghost of Tsushima Director's Cut for PlayStation 5 for $27 for members ($43 off). Membership costs $25 per year. Shop Now at GameStop",Neutral,0.9999747276306152
CBC News,Taylor Swift announces movie of final Eras Tour performance in Vancouver,"Vancouver was the final country for the 149-show, 20-month Eras Tour that was taken in by more than 10 million fans across 19 countries.",https://www.cbc.ca/news/canada/british-columbia/taylor-swift-eras-tour-movie-vancouver-9.6937128,2025-10-13 20:38:47+00:00,"Taylor Swift announces movie of final Eras Tour performance in Vancouver. Vancouver was the final country for the 149-show, 20-month Eras Tour that was taken in by more than 10 million fans across 19 countries.",Neutral,0.9992708563804626
Deadline,Strand Entertainment Signs ‘Honest Renovations’ Lizzy Mathis,"EXCLUSIVE: Strand Entertainment has signed Lizzy Mathis for management. An entrepreneur, actress and advocate for modern motherhood, Mathis is best known for exec producing, co-creating and co-hosting Roku’s #1 rated Home series, Honest Renovations, alongside…",http://deadline.com/2025/10/honest-renovations-lizzy-mathis-signs-strand-entertainment-1236583857/,2025-10-13 20:37:58+00:00,"Strand Entertainment Signs ‘Honest Renovations’ Lizzy Mathis. EXCLUSIVE: Strand Entertainment has signed Lizzy Mathis for management. An entrepreneur, actress and advocate for modern motherhood, Mathis is best known for exec producing, co-creating and co-hosting Roku’s #1 rated Home series, Honest Renovations, alongside…",Positive,0.5697490572929382
9to5Toys,Amazon now offering Pixel 9 Pro XL at $300 off the list price,This morning saw a sizable $250+ price drop land on Pixel 9 for folks not intersted in paying the premium...,http://9to5toys.com/2025/10/13/amazon-pixel-9-pro-xl-sale-price/,2025-10-13 20:37:04+00:00,Amazon now offering Pixel 9 Pro XL at $300 off the list price. This morning saw a sizable $250+ price drop land on Pixel 9 for folks not intersted in paying the premium...,Neutral,0.9981310963630676
Business Insider,AWS hires new security VP who will report directly to CEO Matt Garman,"Amazon Web Services hires former DataStax CEO Chet Kapoor as VP of security services and observability, enhancing security in AI.",https://www.businessinsider.com/aws-strengthens-ai-security-with-datastax-ceo-as-new-vp-2025-10,2025-10-13 20:37:01+00:00,"AWS hires new security VP who will report directly to CEO Matt Garman. Amazon Web Services hires former DataStax CEO Chet Kapoor as VP of security services and observability, enhancing security in AI.",Neutral,0.9996106028556824
